date,geography_code,geography_name,age_detailed,sex,ethnicity_group,personal_and_community_development_learning,neighbourhood_learning_in_deprived_communities,family_english_maths_and_language,wider_family_learning,total,ach_total,ach_personal_and_community_development_learning,ach_neighbourhood_learning_in_deprived_communities,ach_family_english_maths_and_language,ach_wider_family_learning
2021/22,E08000035,Leeds,45-59,Total,Black/African/Caribbean/Black British,40,90,10,low,130,110,40,70,10,low
2021/22,E08000035,Leeds,45-59,Total,Mixed/ Multiple Ethnic Group,20,20,low,low,40,30,20,20,low,low
2021/22,E08000035,Leeds,45-59,Total,Not Provided,10,10,low,low,20,10,10,low,low,low
2021/22,E08000035,Leeds,45-59,Total,Other Ethnic Group,20,60,low,low,90,70,20,50,low,low
2021/22,E08000035,Leeds,45-59,Total,Total,500,370,30,low,880,710,420,290,30,low
2021/22,E08000035,Leeds,45-59,Total,White,370,90,10,low,460,370,300,70,10,low
2021/22,E08000035,Leeds,60+,Female,Asian/ Asian British,10,10,low,low,20,20,10,10,low,low
2021/22,E08000035,Leeds,60+,Female,Black/African/Caribbean/Black British,20,low,low,low,20,20,20,low,low,low
2021/22,E08000035,Leeds,60+,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,60+,Female,Not Provided,10,low,low,low,10,10,10,low,low,low
2021/22,E08000035,Leeds,60+,Female,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000035,Leeds,60+,Female,Total,380,50,low,low,410,360,330,40,low,low
2021/22,E08000035,Leeds,60+,Female,White,330,30,low,low,350,300,290,30,low,low
2021/22,E08000035,Leeds,60+,Male,Asian/ Asian British,10,10,low,low,20,10,10,10,low,low
2021/22,E08000035,Leeds,60+,Male,Black/African/Caribbean/Black British,10,10,low,low,10,10,10,low,low,low
2021/22,E08000035,Leeds,60+,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,60+,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,60+,Male,Other Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000035,Leeds,60+,Male,Total,130,40,low,low,160,140,110,30,low,low
2021/22,E08000035,Leeds,60+,Male,White,110,20,low,low,130,110,90,20,low,low
2021/22,E08000035,Leeds,60+,Total,Asian/ Asian British,20,10,low,low,40,30,20,10,low,low
2021/22,E08000035,Leeds,60+,Total,Black/African/Caribbean/Black British,20,10,low,low,30,30,20,10,low,low
2021/22,E08000035,Leeds,60+,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,60+,Total,Not Provided,10,10,low,low,20,20,10,10,low,low
2021/22,E08000035,Leeds,60+,Total,Other Ethnic Group,10,10,low,low,10,10,10,10,low,low
2021/22,E08000035,Leeds,60+,Total,Total,510,80,low,low,580,500,440,80,low,low
2021/22,E08000035,Leeds,60+,Total,White,440,50,low,low,480,410,380,40,low,low
2021/22,E08000035,Leeds,Total,Female,Asian/ Asian British,130,460,120,10,680,550,100,380,90,low
2021/22,E08000035,Leeds,Total,Female,Black/African/Caribbean/Black British,150,360,50,low,530,450,120,300,40,low
2021/22,E08000035,Leeds,Total,Female,Mixed/ Multiple Ethnic Group,60,60,10,low,120,100,50,50,10,low
2021/22,E08000035,Leeds,Total,Female,Not Provided,30,30,low,low,60,50,30,20,low,low
2021/22,E08000035,Leeds,Total,Female,Other Ethnic Group,90,240,10,low,340,280,80,200,low,low
2021/22,E08000035,Leeds,Total,Female,Total,1380,1540,290,20,3140,2620,1150,1300,230,20
2021/22,E08000035,Leeds,Total,Female,White,920,410,110,20,1400,1190,770,350,90,10
2021/22,E08000035,Leeds,Total,Male,Asian/ Asian British,70,100,10,low,180,140,60,70,10,low
2021/22,E08000035,Leeds,Total,Male,Black/African/Caribbean/Black British,60,150,low,low,210,160,50,110,low,low
2021/22,E08000035,Leeds,Total,Male,Mixed/ Multiple Ethnic Group,20,20,low,low,40,30,20,20,low,low
2021/22,E08000035,Leeds,Total,Male,Not Provided,20,10,low,low,30,20,10,10,low,low
2021/22,E08000035,Leeds,Total,Male,Other Ethnic Group,40,130,low,low,180,120,30,90,low,low
2021/22,E08000035,Leeds,Total,Male,Total,600,530,30,10,1140,900,490,400,20,10
2021/22,E08000035,Leeds,Total,Male,White,390,120,10,10,510,430,330,100,10,10
2021/22,E08000035,Leeds,Total,Total,Asian/ Asian British,200,560,130,10,860,690,160,450,100,low
2021/22,E08000035,Leeds,Total,Total,Black/African/Caribbean/Black British,210,500,50,low,740,610,170,410,40,low
2021/22,E08000035,Leeds,Total,Total,Mixed/ Multiple Ethnic Group,80,80,10,low,160,130,60,70,10,low
2021/22,E08000035,Leeds,Total,Total,Not Provided,60,40,low,low,90,70,40,30,low,low
2021/22,E08000035,Leeds,Total,Total,Other Ethnic Group,140,370,10,low,510,400,110,290,10,low
2021/22,E08000035,Leeds,Total,Total,Total,1980,2080,320,30,4280,3520,1640,1700,260,20
2021/22,E08000035,Leeds,Total,Total,White,1300,530,120,20,1910,1620,1100,450,100,20
2021/22,E08000035,Leeds,Under 19,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Female,Total,low,10,low,low,10,10,low,10,low,low
2021/22,E08000035,Leeds,Under 19,Female,White,low,low,low,low,10,10,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Male,Total,low,10,low,low,10,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Male,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Under 19,Total,Total,low,10,low,low,10,10,low,10,low,low
2021/22,E08000035,Leeds,Under 19,Total,White,low,low,low,low,10,10,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Female,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Female,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Male,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Male,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Total,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E08000035,Leeds,Unknown,Total,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Female,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,19-24,Female,Black/African/Caribbean/Black British,low,low,low,low,10,10,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Female,Total,90,low,10,10,100,90,80,low,low,10
2021/22,E08000036,Wakefield,19-24,Female,White,80,low,low,low,90,80,70,low,low,low
2021/22,E08000036,Wakefield,19-24,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Male,Total,50,low,low,low,50,50,50,low,low,low
2021/22,E08000036,Wakefield,19-24,Male,White,50,low,low,low,50,40,40,low,low,low
2021/22,E08000036,Wakefield,19-24,Total,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,19-24,Total,Black/African/Caribbean/Black British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,19-24,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,19-24,Total,Total,140,low,10,10,150,140,130,low,10,10
2021/22,E08000036,Wakefield,19-24,Total,White,120,low,low,low,130,120,110,low,low,low
2021/22,E08000036,Wakefield,25-34,Female,Asian/ Asian British,20,low,low,low,20,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Female,Black/African/Caribbean/Black British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Female,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,25-34,Female,Other Ethnic Group,10,low,low,low,20,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Female,Total,250,low,low,60,300,290,230,low,low,60
2021/22,E08000036,Wakefield,25-34,Female,White,200,low,low,60,250,240,190,low,low,60
2021/22,E08000036,Wakefield,25-34,Male,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Male,Black/African/Caribbean/Black British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,25-34,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,25-34,Male,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Male,Total,100,low,10,10,110,100,90,low,low,10
2021/22,E08000036,Wakefield,25-34,Male,White,70,low,low,10,90,80,70,low,low,10
2021/22,E08000036,Wakefield,25-34,Total,Asian/ Asian British,20,low,low,low,30,20,20,low,low,low
2021/22,E08000036,Wakefield,25-34,Total,Black/African/Caribbean/Black British,10,low,low,low,20,20,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Total,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,25-34,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,25-34,Total,Other Ethnic Group,20,low,low,low,20,20,20,low,low,low
2021/22,E08000036,Wakefield,25-34,Total,Total,340,low,10,70,420,390,320,low,10,70
2021/22,E08000036,Wakefield,25-34,Total,White,280,low,low,70,340,320,260,low,low,70
2021/22,E08000036,Wakefield,35-44,Female,Asian/ Asian British,50,low,low,10,60,50,50,low,low,10
2021/22,E08000036,Wakefield,35-44,Female,Black/African/Caribbean/Black British,20,low,low,low,20,20,20,low,low,low
2021/22,E08000036,Wakefield,35-44,Female,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,35-44,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,35-44,Female,Other Ethnic Group,20,low,low,low,20,20,10,low,low,low
2021/22,E08000036,Wakefield,35-44,Female,Total,290,low,10,60,360,340,270,low,10,60
2021/22,E08000036,Wakefield,35-44,Female,White,200,low,low,50,250,250,190,low,low,50
2021/22,E08000036,Wakefield,35-44,Male,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,35-44,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,35-44,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,35-44,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,35-44,Male,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,35-44,Male,Total,80,low,low,20,110,100,70,low,low,20
2021/22,E08000036,Wakefield,35-44,Male,White,60,low,low,20,90,80,50,low,low,20
2021/22,E08000036,Wakefield,35-44,Total,Asian/ Asian British,60,low,low,10,70,60,50,low,low,10
2021/22,E08000036,Wakefield,35-44,Total,Black/African/Caribbean/Black British,20,low,low,low,20,20,20,low,low,low
2021/22,E08000036,Wakefield,35-44,Total,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,35-44,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,35-44,Total,Other Ethnic Group,20,low,low,low,20,20,20,low,low,low
2021/22,E08000036,Wakefield,35-44,Total,Total,370,low,10,90,470,440,350,low,10,90
2021/22,E08000036,Wakefield,35-44,Total,White,260,low,low,80,340,320,240,low,low,80
2021/22,E08000036,Wakefield,45-59,Female,Asian/ Asian British,30,low,low,low,30,30,30,low,low,low
2021/22,E08000036,Wakefield,45-59,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Female,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,45-59,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Female,Other Ethnic Group,10,low,low,low,10,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Female,Total,270,low,low,20,300,280,260,low,low,20
2021/22,E08000036,Wakefield,45-59,Female,White,230,low,low,20,250,240,220,low,low,20
2021/22,E08000036,Wakefield,45-59,Male,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,45-59,Male,Black/African/Caribbean/Black British,low,low,low,low,10,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Male,Total,120,low,low,10,130,120,110,low,low,10
2021/22,E08000036,Wakefield,45-59,Male,White,100,low,low,10,110,100,90,low,low,10
2021/22,E08000036,Wakefield,45-59,Total,Asian/ Asian British,40,low,low,low,40,40,30,low,low,low
2021/22,E08000036,Wakefield,45-59,Total,Black/African/Caribbean/Black British,10,low,low,low,10,10,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Total,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,45-59,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,45-59,Total,Other Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,45-59,Total,Total,390,low,10,30,430,400,360,low,10,30
2021/22,E08000036,Wakefield,45-59,Total,White,330,low,low,30,360,340,310,low,low,30
2021/22,E08000036,Wakefield,60+,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Female,Not Provided,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,60+,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Female,Total,330,low,low,10,340,320,320,low,low,10
2021/22,E08000036,Wakefield,60+,Female,White,320,low,low,10,320,310,300,low,low,10
2021/22,E08000036,Wakefield,60+,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Male,Total,80,low,low,low,80,70,70,low,low,low
2021/22,E08000036,Wakefield,60+,Male,White,70,low,low,low,70,60,60,low,low,low
2021/22,E08000036,Wakefield,60+,Total,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,60+,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Total,Not Provided,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,60+,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000036,Wakefield,60+,Total,Total,410,low,low,10,420,390,380,low,low,10
2021/22,E08000036,Wakefield,60+,Total,White,390,low,low,10,400,370,360,low,low,10
2021/22,E08000036,Wakefield,Total,Female,Asian/ Asian British,100,low,10,10,110,110,90,low,10,10
2021/22,E08000036,Wakefield,Total,Female,Black/African/Caribbean/Black British,30,low,low,10,40,40,30,low,low,10
2021/22,E08000036,Wakefield,Total,Female,Mixed/ Multiple Ethnic Group,20,low,low,low,30,20,20,low,low,low
2021/22,E08000036,Wakefield,Total,Female,Not Provided,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,Total,Female,Other Ethnic Group,40,low,low,low,40,30,30,low,low,low
2021/22,E08000036,Wakefield,Total,Female,Total,1230,10,20,160,1400,1330,1160,low,20,160
2021/22,E08000036,Wakefield,Total,Female,White,1020,10,10,140,1170,1120,970,low,10,140
2021/22,E08000036,Wakefield,Total,Male,Asian/ Asian British,30,low,low,low,30,30,30,low,low,low
2021/22,E08000036,Wakefield,Total,Male,Black/African/Caribbean/Black British,20,low,low,low,20,20,10,low,low,low
2021/22,E08000036,Wakefield,Total,Male,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000036,Wakefield,Total,Male,Not Provided,low,low,low,low,10,low,low,low,low,low
2021/22,E08000036,Wakefield,Total,Male,Other Ethnic Group,20,low,low,low,20,20,10,low,low,low
2021/22,E08000036,Wakefield,Total,Male,Total,430,low,10,40,480,440,380,low,10,40
2021/22,E08000036,Wakefield,Total,Male,White,350,low,low,40,400,360,320,low,low,40
2021/22,E08000036,Wakefield,Total,Total,Asian/ Asian British,130,low,10,10,150,140,120,low,10,10
